100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-55,100,100,-74,100,100,100,100,100,100,100,100,100,100,-65,100,-64,100,100,-49,100,100,100,-57,100,100,-69,100,-73,100,100,100,100,100,100,100,100,-62,100,-67,-74,-67,-49
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
100,100,100,-49,100,100,-71,100,-56,100,100,100,100,100,100,100,-67,100,100,100,100,100,-37,100,100,100,-63,100,100,-83,100,-73,100,100,100,100,100,100,100,-86,-66,100,100,-82,-72,-51
