45,17.5,3.7,1,1
45.5,17.5,3.7,1,1
46,17.5,3.7,1,1
46.5,17.5,3.7,1,1
46.9,17.5,3.7,1,1
47.4,17.5,3.7,1,1
45,18,3.7,1,1
45.5,18,3.7,1,1
46,18,3.7,1,1
46.5,18,3.7,1,1
46.9,18,3.7,1,1
47.4,18,3.7,1,1
45,18.5,3.7,1,1
45.5,18.5,3.7,1,1
46,18.5,3.7,1,1
46.5,18.5,3.7,1,1
46.9,18.5,3.7,1,1
47.4,18.5,3.7,1,1
45,19,3.7,1,1
45.5,19,3.7,1,1
46,19,3.7,1,1
46.5,19,3.7,1,1
46.9,19,3.7,1,1
47.4,19,3.7,1,1
45,19.5,3.7,1,1
45.5,19.5,3.7,1,1
46,19.5,3.7,1,1
46.5,19.5,3.7,1,1
46.9,19.5,3.7,1,1
47.4,19.5,3.7,1,1
45,20,3.7,1,1
45.5,20,3.7,1,1
46,20,3.7,1,1
46.5,20,3.7,1,1
46.9,20,3.7,1,1
47.4,20,3.7,1,1
45,20.5,3.7,1,1
45.5,20.4,3.7,1,1
46,20.4,3.7,1,1
46.5,20.4,3.7,1,1
46.9,20.4,3.7,1,1
47.4,20.4,3.7,1,1
48.1,17.5,3.7,1,1
48.7,17.5,3.7,1,1
49.3,17.5,3.7,1,1
49.9,17.5,3.7,1,1
50.4,17.5,3.7,1,1
51,17.5,3.7,1,1
51.6,17.5,3.7,1,1
48.2,18.1,3.7,1,1
48.7,18.1,3.7,1,1
49.3,18.1,3.7,1,1
49.9,18.1,3.7,1,1
50.4,18.1,3.7,1,1
51,18.1,3.7,1,1
51.6,18.1,3.7,1,1
48.2,18.7,3.7,1,1
48.7,18.7,3.7,1,1
49.3,18.7,3.7,1,1
49.9,18.7,3.7,1,1
50.5,18.7,3.7,1,1
51,18.7,3.7,1,1
51.6,18.7,3.7,1,1
48.2,19.3,3.7,1,1
48.7,19.3,3.7,1,1
49.3,19.3,3.7,1,1
49.9,19.3,3.7,1,1
50.5,19.3,3.7,1,1
51,19.3,3.7,1,1
51.6,19.3,3.7,1,1
48.2,19.8,3.7,1,1
48.7,19.8,3.7,1,1
49.3,19.8,3.7,1,1
49.9,19.8,3.7,1,1
50.5,19.8,3.7,1,1
51,19.8,3.7,1,1
51.6,19.8,3.7,1,1
48.2,20.4,3.7,1,1
48.7,20.4,3.7,1,1
49.3,20.4,3.7,1,1
49.9,20.4,3.7,1,1
50.5,20.4,3.7,1,1
51,20.4,3.7,1,1
51.6,20.4,3.7,1,1
54.1,14.4,3.7,1,1
54.1,15.2,3.7,1,1
54.1,16,3.7,1,1
54.1,16.9,3.7,1,1
54.1,17.7,3.7,1,1
54.1,18.5,3.7,1,1
54.1,19.4,3.7,1,1
54.1,20.2,3.7,1,1
54.1,21,3.7,1,1
54.1,21.9,3.7,1,1
54.1,22.7,3.7,1,1
54.1,23.5,3.7,1,1
53.2,14.4,3.7,1,1
53.2,15.2,3.7,1,1
53.3,16,3.7,1,1
53.3,16.9,3.7,1,1
53.3,17.7,3.7,1,1
53.3,18.5,3.7,1,1
53.3,19.4,3.7,1,1
53.3,20.2,3.7,1,1
53.3,21,3.7,1,1
53.3,21.9,3.7,1,1
53.3,22.7,3.7,1,1
53.3,23.5,3.7,1,1
52.4,14.4,3.7,1,1
52.4,15.2,3.7,1,1
52.4,16,3.7,1,1
52.4,16.9,3.7,1,1
52.4,17.7,3.7,1,1
52.4,18.5,3.7,1,1
52.4,19.4,3.7,1,1
52.4,20.2,3.7,1,1
52.4,21,3.7,1,1
52.4,21.9,3.7,1,1
52.4,22.7,3.7,1,1
52.4,23.5,3.7,1,1
54.1,25.2,3.7,1,1
54.1,26,3.7,1,1
54.1,26.9,3.7,1,1
54.1,27.7,3.7,1,1
54.1,28.5,3.7,1,1
54.1,29.4,3.7,1,1
54.1,30.2,3.7,1,1
54.1,31,3.7,1,1
54.1,31.9,3.7,1,1
54.1,32.7,3.7,1,1
54.1,33.5,3.7,1,1
54.1,34.4,3.7,1,1
54.1,35.2,3.7,1,1
54.1,36,3.7,1,1
54.1,36.8,3.7,1,1
54.1,37.7,3.7,1,1
54.1,38.5,3.7,1,1
54.2,39.3,3.7,1,1
54.2,40.2,3.7,1,1
54.2,41,3.7,1,1
54.2,41.8,3.7,1,1
54.2,42.7,3.7,1,1
54.2,43.5,3.7,1,1
54.2,44.3,3.7,1,1
54.2,45.2,3.7,1,1
54.2,46,3.7,1,1
54.2,46.8,3.7,1,1
54.2,47.7,3.7,1,1
54.2,48.5,3.7,1,1
54.2,49.3,3.7,1,1
54.2,50.2,3.7,1,1
54.2,51,3.7,1,1
54.2,51.8,3.7,1,1
54.2,52.6,3.7,1,1
54.2,53.5,3.7,1,1
54.2,54.3,3.7,1,1
54.2,55.1,3.7,1,1
54.2,56,3.7,1,1
54.2,56.8,3.7,1,1
54.2,57.6,3.7,1,1
54.2,58.5,3.7,1,1
54.2,59.3,3.7,1,1
54.2,60.1,3.7,1,1
54.2,61,3.7,1,1
54.2,61.8,3.7,1,1
54.2,62.6,3.7,1,1
54.2,63.5,3.7,1,1
54.2,64.3,3.7,1,1
54.2,65.1,3.7,1,1
54.2,66,3.7,1,1
54.2,66.8,3.7,1,1
54.2,67.6,3.7,1,1
54.2,68.4,3.7,1,1
54.2,69.3,3.7,1,1
54.2,70.1,3.7,1,1
53.3,25.2,3.7,1,1
53.3,26,3.7,1,1
53.3,26.9,3.7,1,1
53.3,27.7,3.7,1,1
53.3,28.5,3.7,1,1
53.3,29.4,3.7,1,1
53.3,30.2,3.7,1,1
53.3,31,3.7,1,1
53.3,31.9,3.7,1,1
53.3,32.7,3.7,1,1
53.3,33.5,3.7,1,1
53.3,34.4,3.7,1,1
53.3,35.2,3.7,1,1
53.3,36,3.7,1,1
53.3,36.9,3.7,1,1
53.3,37.7,3.7,1,1
53.3,38.5,3.7,1,1
53.3,39.3,3.7,1,1
53.3,40.2,3.7,1,1
53.3,41,3.7,1,1
53.3,41.8,3.7,1,1
53.3,42.7,3.7,1,1
53.3,43.5,3.7,1,1
53.3,44.3,3.7,1,1
53.3,45.2,3.7,1,1
53.3,46,3.7,1,1
53.3,46.8,3.7,1,1
53.3,47.7,3.7,1,1
53.3,48.5,3.7,1,1
53.3,49.3,3.7,1,1
53.4,50.2,3.7,1,1
53.4,51,3.7,1,1
53.4,51.8,3.7,1,1
53.4,52.6,3.7,1,1
53.4,53.5,3.7,1,1
53.4,54.3,3.7,1,1
53.4,55.1,3.7,1,1
53.4,56,3.7,1,1
53.4,56.8,3.7,1,1
53.4,57.6,3.7,1,1
53.4,58.5,3.7,1,1
53.4,59.3,3.7,1,1
53.4,60.1,3.7,1,1
53.4,61,3.7,1,1
53.4,61.8,3.7,1,1
53.4,62.6,3.7,1,1
53.4,63.5,3.7,1,1
53.4,64.3,3.7,1,1
53.4,65.1,3.7,1,1
53.4,66,3.7,1,1
53.4,66.8,3.7,1,1
53.4,67.6,3.7,1,1
53.4,68.4,3.7,1,1
53.4,69.3,3.7,1,1
53.4,70.1,3.7,1,1
52.4,25.2,3.7,1,1
52.5,26,3.7,1,1
52.5,26.9,3.7,1,1
52.5,27.7,3.7,1,1
52.5,28.5,3.7,1,1
52.5,29.4,3.7,1,1
